Map,WinGame,WinPistol,AgentsTeam1,AgentsTeam2
Fracture,TeamB,TeamB,"['Reyna', 'Raze', 'Breach', 'Brimstone', 'Chamber']","['Neon', 'Yoru', 'Raze', 'Jett', 'Fade']"
Bind,TeamA,TeamB,"['Raze', 'Sova', 'Brimstone', 'Reyna', 'Cypher']","['Raze', 'Reyna', 'Sova', 'Cypher', 'Brimstone']"
Haven,TeamA,TeamB,"['Reyna', 'Yoru', 'Brimstone', 'Fade', 'Killjoy']","['Sage', 'Phoenix', 'Fade', 'Raze', 'Jett']"
Haven,TeamB,TeamB,"['Reyna', 'Brimstone', 'Fade', 'Cypher', 'Raze']","['Fade', 'Breach', 'Cypher', 'Jett', 'Omen']"
Breeze,TeamA,TeamB,"['Jett', 'Cypher', 'Kayo', 'Viper', 'Sova']","['Kayo', 'Jett', 'Cypher', 'Sova', 'Viper']"
Icebox,TeamA,TeamB,"['Kayo', 'Sage', 'Sova', 'Jett', 'Viper']","['Cypher', 'Sova', 'Kayo', 'Omen', 'Reyna']"
Breeze,TeamB,TeamB,"['Cypher', 'Kayo', 'Jett', 'Viper', 'Harbor']","['Neon', 'Jett', 'Kayo', 'Viper', 'Cypher']"
Haven,TeamA,TeamB,"['Skye', 'Fade', 'Raze', 'Omen', 'Sage']","['Jett', 'Omen', 'Fade', 'Kayo', 'Raze']"
Breeze,TeamA,TeamB,"['Jett', 'Cypher', 'Kayo', 'Viper', 'Sova']","['Jett', 'Sova', 'Cypher', 'Viper', 'Kayo']"
Bind,TeamA,TeamB,"['Sage', 'Cypher', 'Raze', 'Brimstone', 'Fade']","['Raze', 'Omen', 'Cypher', 'Jett', 'Skye']"
Breeze,TeamA,TeamB,"['Kayo', 'Jett', 'Skye', 'Harbor', 'Cypher']","['Jett', 'Reyna', 'Viper', 'Cypher', 'Sova']"
Haven,TeamB,TeamB,"['Sova', 'Killjoy', 'Omen', 'Breach', 'Raze']","['Reyna', 'Skye', 'Killjoy', 'Omen', 'Jett']"
Fracture,TeamA,TeamB,"['Brimstone', 'Raze', 'Reyna', 'Killjoy', 'Sage']","['Neon', 'Phoenix', 'Sage', 'Viper', 'Breach']"
Haven,TeamA,TeamB,"['Raze', 'Omen', 'Killjoy', 'Sova', 'Fade']","['Neon', 'Jett', 'Cypher', 'Omen', 'Sova']"
Pearl,TeamA,TeamB,"['Jett', 'Raze', 'Cypher', 'Fade', 'Viper']","['Fade', 'Raze', 'Harbor', 'Cypher', 'Sage']"
Bind,TeamB,TeamB,"['Skye', 'Brimstone', 'Fade', 'Reyna', 'Killjoy']","['Brimstone', 'Reyna', 'Raze', 'Fade', 'Cypher']"
Pearl,TeamB,TeamB,"['Cypher', 'Jett', 'Viper', 'Sage', 'Fade']","['Sage', 'Omen', 'Cypher', 'Reyna', 'Jett']"
Haven,TeamB,TeamB,"['Sova', 'Cypher', 'Kayo', 'Jett', 'Brimstone']","['Breach', 'Cypher', 'Kayo', 'Jett', 'Omen']"
Haven,TeamA,TeamB,"['Cypher', 'Omen', 'Jett', 'Phoenix', 'Sova']","['Killjoy', 'Breach', 'Omen', 'Sova', 'Jett']"
Fracture,TeamA,TeamB,"['Jett', 'Breach', 'Killjoy', 'Brimstone', 'Fade']","['Brimstone', 'Raze', 'Jett', 'Sage', 'Cypher']"
Bind,TeamB,TeamB,"['Raze', 'Fade', 'Reyna', 'Brimstone', 'Cypher']","['Skye', 'Raze', 'Killjoy', 'Phoenix', 'Brimstone']"
Fracture,TeamA,TeamB,"['Jett', 'Cypher', 'Viper', 'Killjoy', 'Breach']","['Viper', 'Reyna', 'Sage', 'Breach', 'Kayo']"
Haven,TeamB,TeamB,"['Omen', 'Jett', 'Chamber', 'Fade', 'Neon']","['Killjoy', 'Breach', 'Harbor', 'Jett', 'Reyna']"
Pearl,TeamB,TeamB,"['Phoenix', 'Cypher', 'Fade', 'Viper', 'Jett']","['Kayo', 'Sage', 'Viper', 'Jett', 'Cypher']"
Ascent,TeamB,TeamB,"['Reyna', 'Omen', 'Killjoy', 'Fade', 'Jett']","['Sova', 'Sage', 'Killjoy', 'Raze', 'Omen']"
Icebox,TeamB,TeamB,"['Jett', 'Viper', 'Sova', 'Kayo', 'Raze']","['Sova', 'Viper', 'Phoenix', 'Killjoy', 'Sage']"
Breeze,TeamA,TeamB,"['Kayo', 'Cypher', 'Viper', 'Neon', 'Sova']","['Sova', 'Viper', 'Cypher', 'Jett', 'Yoru']"
Breeze,TeamA,TeamB,"['Sova', 'Viper', 'Cypher', 'Kayo', 'Jett']","['Kayo', 'Sova', 'Cypher', 'Jett', 'Viper']"
Fracture,TeamA,TeamB,"['Killjoy', 'Harbor', 'Kayo', 'Raze', 'Jett']","['Viper', 'Reyna', 'Breach', 'Killjoy', 'Fade']"
Haven,TeamA,TeamB,"['Cypher', 'Reyna', 'Jett', 'Sage', 'Omen']","['Sage', 'Killjoy', 'Fade', 'Raze', 'Omen']"
Icebox,TeamB,TeamB,"['Reyna', 'Sage', 'Sova', 'Viper', 'Jett']","['Jett', 'Reyna', 'Sova', 'Viper', 'Sage']"
Haven,TeamA,TeamB,"['Fade', 'Killjoy', 'Breach', 'Reyna', 'Omen']","['Sova', 'Jett', 'Brimstone', 'Raze', 'Sage']"
Pearl,TeamA,TeamB,"['Cypher', 'Jett', 'Viper', 'Fade', 'Sage']","['Raze', 'Viper', 'Cypher', 'Fade', 'Sage']"
Fracture,TeamA,TeamB,"['Neon', 'Viper', 'Cypher', 'Jett', 'Fade']","['Fade', 'Breach', 'Viper', 'Sage', 'Raze']"
Breeze,TeamA,TeamB,"['Sova', 'Jett', 'Kayo', 'Viper', 'Cypher']","['Cypher', 'Sova', 'Kayo', 'Jett', 'Viper']"
Icebox,TeamB,TeamB,"['Sage', 'Jett', 'Kayo', 'Reyna', 'Viper']","['Jett', 'Raze', 'Sova', 'Kayo', 'Viper']"
Ascent,TeamA,TeamB,"['Reyna', 'Omen', 'Jett', 'Fade', 'Killjoy']","['Phoenix', 'Kayo', 'Raze', 'Brimstone', 'Cypher']"
Ascent,TeamB,TeamB,"['Astra', 'Sova', 'Cypher', 'Kayo', 'Jett']","['Kayo', 'Raze', 'Jett', 'Omen', 'Killjoy']"
Pearl,TeamA,TeamB,"['Jett', 'Cypher', 'Yoru', 'Fade', 'Harbor']","['Raze', 'Sage', 'Astra', 'Phoenix', 'Fade']"
Icebox,TeamA,TeamB,"['Viper', 'Jett', 'Sova', 'Sage', 'Reyna']","['Neon', 'Sova', 'Killjoy', 'Viper', 'Jett']"
Bind,TeamA,TeamB,"['Kayo', 'Raze', 'Brimstone', 'Killjoy', 'Skye']","['Brimstone', 'Cypher', 'Yoru', 'Raze', 'Fade']"
Ascent,TeamA,TeamB,"['Jett', 'Reyna', 'Omen', 'Sova', 'Cypher']","['Fade', 'Jett', 'Omen', 'Killjoy', 'Sova']"
Fracture,TeamA,TeamB,"['Neon', 'Breach', 'Reyna', 'Brimstone', 'Kayo']","['Brimstone', 'Neon', 'Jett', 'Cypher', 'Breach']"
Breeze,TeamB,TeamB,"['Jett', 'Sova', 'Kayo', 'Viper', 'Cypher']","['Viper', 'Cypher', 'Jett', 'Sova', 'Reyna']"
Haven,TeamB,TeamB,"['Brimstone', 'Jett', 'Reyna', 'Phoenix', 'Killjoy']","['Omen', 'Jett', 'Reyna', 'Fade', 'Killjoy']"
Icebox,TeamA,TeamB,"['Reyna', 'Jett', 'Viper', 'Sage', 'Fade']","['Jett', 'Viper', 'Killjoy', 'Raze', 'Sova']"
Bind,TeamB,TeamB,"['Sova', 'Cypher', 'Jett', 'Brimstone', 'Raze']","['Phoenix', 'Raze', 'Omen', 'Killjoy', 'Skye']"
Icebox,TeamB,TeamB,"['Omen', 'Jett', 'Sova', 'Reyna', 'Killjoy']","['Reyna', 'Jett', 'Viper', 'Sova', 'Sage']"
Pearl,TeamA,TeamB,"['Phoenix', 'Jett', 'Cypher', 'Sova', 'Astra']","['Yoru', 'Cypher', 'Brimstone', 'Jett', 'Fade']"
Pearl,TeamA,TeamB,"['Viper', 'Yoru', 'Cypher', 'Kayo', 'Jett']","['Cypher', 'Fade', 'Astra', 'Jett', 'Reyna']"
Breeze,TeamB,TeamB,"['Reyna', 'Kayo', 'Viper', 'Jett', 'Sova']","['Viper', 'Jett', 'Sova', 'Cypher', 'Reyna']"
Fracture,TeamA,TeamB,"['Killjoy', 'Brimstone', 'Kayo', 'Jett', 'Breach']","['Sova', 'Raze', 'Breach', 'Viper', 'Killjoy']"
Fracture,TeamA,TeamB,"['Reyna', 'Jett', 'Brimstone', 'Cypher', 'Breach']","['Jett', 'Cypher', 'Skye', 'Brimstone', 'Sage']"
Pearl,TeamB,TeamB,"['Skye', 'Killjoy', 'Jett', 'Viper', 'Harbor']","['Reyna', 'Jett', 'Sage', 'Kayo', 'Viper']"
Haven,TeamA,TeamB,"['Jett', 'Breach', 'Chamber', 'Astra', 'Sova']","['Sova', 'Killjoy', 'Reyna', 'Omen', 'Raze']"
Fracture,TeamB,TeamB,"['Cypher', 'Reyna', 'Jett', 'Brimstone', 'Breach']","['Brimstone', 'Jett', 'Cypher', 'Sage', 'Breach']"
Breeze,TeamB,TeamB,"['Jett', 'Cypher', 'Kayo', 'Sova', 'Viper']","['Reyna', 'Viper', 'Jett', 'Kayo', 'Sova']"
Icebox,TeamA,TeamB,"['Cypher', 'Jett', 'Viper', 'Sage', 'Fade']","['Raze', 'Kayo', 'Sova', 'Viper', 'Sage']"
Pearl,TeamB,TeamB,"['Phoenix', 'Fade', 'Killjoy', 'Harbor', 'Astra']","['Phoenix', 'Jett', 'Cypher', 'Fade', 'Viper']"
Ascent,TeamB,TeamB,"['Kayo', 'Omen', 'Reyna', 'Sova', 'Killjoy']","['Raze', 'Killjoy', 'Omen', 'Jett', 'Fade']"
Pearl,TeamA,TeamB,"['Killjoy', 'Fade', 'Viper', 'Jett', 'Kayo']","['Kayo', 'Fade', 'Killjoy', 'Viper', 'Neon']"
Bind,TeamA,TeamB,"['Brimstone', 'Raze', 'Skye', 'Cypher', 'Fade']","['Jett', 'Brimstone', 'Sage', 'Skye', 'Killjoy']"
Breeze,TeamB,TeamB,"['Viper', 'Jett', 'Kayo', 'Neon', 'Sova']","['Sova', 'Viper', 'Jett', 'Kayo', 'Cypher']"
Ascent,TeamB,TeamB,"['Jett', 'Omen', 'Phoenix', 'Killjoy', 'Sova']","['Jett', 'Killjoy', 'Omen', 'Sova', 'Sage']"
Icebox,TeamB,TeamB,"['Raze', 'Killjoy', 'Kayo', 'Sova', 'Viper']","['Skye', 'Jett', 'Sage', 'Viper', 'Reyna']"
Breeze,TeamB,TeamB,"['Viper', 'Kayo', 'Sova', 'Jett', 'Reyna']","['Cypher', 'Kayo', 'Reyna', 'Viper', 'Jett']"
Icebox,TeamB,TeamB,"['Sova', 'Kayo', 'Viper', 'Reyna', 'Killjoy']","['Jett', 'Viper', 'Chamber', 'Sova', 'Sage']"
Bind,TeamA,TeamB,"['Raze', 'Brimstone', 'Fade', 'Sage', 'Cypher']","['Raze', 'Cypher', 'Fade', 'Brimstone', 'Skye']"
Haven,TeamA,TeamB,"['Brimstone', 'Fade', 'Kayo', 'Jett', 'Cypher']","['Omen', 'Phoenix', 'Cypher', 'Fade', 'Jett']"
Ascent,TeamB,TeamB,"['Jett', 'Phoenix', 'Omen', 'Sova', 'Killjoy']","['Killjoy', 'Sova', 'Omen', 'Kayo', 'Raze']"
Haven,TeamA,TeamB,"['Raze', 'Kayo', 'Brimstone', 'Killjoy', 'Fade']","['Jett', 'Neon', 'Killjoy', 'Fade', 'Omen']"
Breeze,TeamB,TeamB,"['Cypher', 'Sova', 'Kayo', 'Jett', 'Viper']","['Reyna', 'Cypher', 'Jett', 'Viper', 'Sova']"
Icebox,TeamA,TeamB,"['Jett', 'Viper', 'Reyna', 'Killjoy', 'Sova']","['Viper', 'Sova', 'Jett', 'Killjoy', 'Sage']"
Bind,TeamA,TeamB,"['Brimstone', 'Skye', 'Fade', 'Raze', 'Cypher']","['Cypher', 'Yoru', 'Skye', 'Raze', 'Brimstone']"
Haven,TeamB,TeamB,"['Raze', 'Astra', 'Breach', 'Cypher', 'Sage']","['Killjoy', 'Reyna', 'Fade', 'Omen', 'Phoenix']"
Pearl,TeamB,TeamB,"['Phoenix', 'Jett', 'Viper', 'Fade', 'Cypher']","['Viper', 'Raze', 'Fade', 'Chamber', 'Sage']"
Breeze,TeamA,TeamB,"['Kayo', 'Jett', 'Viper', 'Sova', 'Cypher']","['Jett', 'Viper', 'Reyna', 'Sova', 'Cypher']"
Ascent,TeamA,TeamB,"['Omen', 'Kayo', 'Jett', 'Killjoy', 'Fade']","['Reyna', 'Brimstone', 'Fade', 'Killjoy', 'Jett']"
Pearl,TeamB,TeamB,"['Kayo', 'Jett', 'Cypher', 'Fade', 'Astra']","['Fade', 'Cypher', 'Astra', 'Reyna', 'Phoenix']"
Haven,TeamB,TeamB,"['Reyna', 'Jett', 'Chamber', 'Sova', 'Omen']","['Chamber', 'Raze', 'Sova', 'Jett', 'Omen']"
Icebox,TeamB,TeamB,"['Viper', 'Killjoy', 'Sova', 'Sage', 'Jett']","['Kayo', 'Jett', 'Sova', 'Viper', 'Raze']"
Pearl,TeamA,TeamB,"['Reyna', 'Sage', 'Fade', 'Cypher', 'Viper']","['Viper', 'Kayo', 'Jett', 'Sage', 'Fade']"
Haven,TeamA,TeamB,"['Reyna', 'Omen', 'Fade', 'Sage', 'Killjoy']","['Cypher', 'Jett', 'Sage', 'Omen', 'Fade']"
Fracture,TeamA,TeamB,"['Reyna', 'Phoenix', 'Sage', 'Breach', 'Astra']","['Breach', 'Cypher', 'Viper', 'Jett', 'Reyna']"
Pearl,TeamB,TeamB,"['Reyna', 'Fade', 'Raze', 'Cypher', 'Viper']","['Sage', 'Jett', 'Cypher', 'Phoenix', 'Astra']"
Ascent,TeamB,TeamB,"['Jett', 'Sova', 'Phoenix', 'Omen', 'Cypher']","['Jett', 'Fade', 'Cypher', 'Reyna', 'Omen']"
Pearl,TeamB,TeamB,"['Phoenix', 'Astra', 'Reyna', 'Cypher', 'Sage']","['Sage', 'Cypher', 'Reyna', 'Fade', 'Astra']"
Icebox,TeamA,TeamB,"['Jett', 'Sage', 'Killjoy', 'Sova', 'Viper']","['Raze', 'Sova', 'Viper', 'Kayo', 'Sage']"
Bind,TeamB,TeamB,"['Raze', 'Skye', 'Jett', 'Brimstone', 'Killjoy']","['Reyna', 'Raze', 'Sage', 'Brimstone', 'Sova']"
Haven,TeamA,TeamB,"['Omen', 'Phoenix', 'Jett', 'Sage', 'Sova']","['Omen', 'Killjoy', 'Reyna', 'Fade', 'Jett']"
Pearl,TeamB,TeamB,"['Astra', 'Reyna', 'Jett', 'Fade', 'Harbor']","['Phoenix', 'Killjoy', 'Viper', 'Fade', 'Jett']"
Fracture,TeamB,TeamB,"['Reyna', 'Cypher', 'Viper', 'Jett', 'Breach']","['Brimstone', 'Cypher', 'Jett', 'Kayo', 'Breach']"
Breeze,TeamA,TeamB,"['Reyna', 'Viper', 'Cypher', 'Kayo', 'Sova']","['Kayo', 'Cypher', 'Reyna', 'Sova', 'Viper']"
Ascent,TeamA,TeamB,"['Brimstone', 'Fade', 'Jett', 'Raze', 'Cypher']","['Fade', 'Cypher', 'Brimstone', 'Kayo', 'Jett']"
Icebox,TeamB,TeamB,"['Viper', 'Sova', 'Reyna', 'Jett', 'Sage']","['Reyna', 'Sova', 'Viper', 'Killjoy', 'Jett']"
Pearl,TeamB,TeamB,"['Kayo', 'Viper', 'Reyna', 'Cypher', 'Jett']","['Fade', 'Cypher', 'Jett', 'Viper', 'Killjoy']"
Ascent,TeamA,TeamB,"['Jett', 'Sova', 'Killjoy', 'Kayo', 'Brimstone']","['Sova', 'Kayo', 'Raze', 'Brimstone', 'Killjoy']"
Haven,TeamA,TeamB,"['Phoenix', 'Cypher', 'Sova', 'Skye', 'Brimstone']","['Chamber', 'Fade', 'Brimstone', 'Jett', 'Reyna']"
Pearl,TeamA,TeamB,"['Raze', 'Phoenix', 'Kayo', 'Harbor', 'Fade']","['Fade', 'Viper', 'Jett', 'Phoenix', 'Cypher']"
Fracture,TeamA,TeamB,"['Phoenix', 'Brimstone', 'Breach', 'Sage', 'Cypher']","['Reyna', 'Breach', 'Raze', 'Brimstone', 'Sage']"
Haven,TeamB,TeamB,"['Omen', 'Jett', 'Fade', 'Phoenix', 'Cypher']","['Raze', 'Omen', 'Cypher', 'Fade', 'Sova']"
Breeze,TeamA,TeamB,"['Cypher', 'Sova', 'Jett', 'Harbor', 'Reyna']","['Cypher', 'Jett', 'Viper', 'Kayo', 'Sova']"
Ascent,TeamA,TeamB,"['Jett', 'Kayo', 'Sova', 'Omen', 'Killjoy']","['Jett', 'Sova', 'Omen', 'Raze', 'Killjoy']"
Pearl,TeamA,TeamB,"['Raze', 'Kayo', 'Cypher', 'Viper', 'Sage']","['Astra', 'Jett', 'Reyna', 'Fade', 'Killjoy']"
Fracture,TeamA,TeamB,"['Reyna', 'Killjoy', 'Jett', 'Raze', 'Brimstone']","['Jett', 'Cypher', 'Viper', 'Yoru', 'Breach']"
Pearl,TeamB,TeamB,"['Cypher', 'Reyna', 'Viper', 'Neon', 'Sage']","['Jett', 'Killjoy', 'Astra', 'Raze', 'Fade']"
Bind,TeamA,TeamB,"['Raze', 'Yoru', 'Brimstone', 'Chamber', 'Skye']","['Sage', 'Brimstone', 'Raze', 'Skye', 'Cypher']"
Haven,TeamB,TeamB,"['Raze', 'Omen', 'Fade', 'Cypher', 'Neon']","['Fade', 'Jett', 'Killjoy', 'Neon', 'Astra']"
Bind,TeamB,TeamB,"['Skye', 'Brimstone', 'Raze', 'Killjoy', 'Fade']","['Fade', 'Raze', 'Omen', 'Cypher', 'Skye']"
Breeze,TeamA,TeamB,"['Chamber', 'Viper', 'Sova', 'Kayo', 'Jett']","['Cypher', 'Viper', 'Reyna', 'Neon', 'Sova']"
Pearl,TeamA,TeamB,"['Reyna', 'Astra', 'Neon', 'Kayo', 'Cypher']","['Raze', 'Jett', 'Chamber', 'Fade', 'Cypher']"
Icebox,TeamA,TeamB,"['Jett', 'Viper', 'Kayo', 'Sova', 'Sage']","['Killjoy', 'Jett', 'Kayo', 'Viper', 'Sova']"
Ascent,TeamA,TeamB,"['Jett', 'Chamber', 'Fade', 'Sova', 'Astra']","['Omen', 'Jett', 'Fade', 'Chamber', 'Kayo']"
Haven,TeamB,TeamB,"['Kayo', 'Chamber', 'Jett', 'Sova', 'Omen']","['Raze', 'Chamber', 'Jett', 'Brimstone', 'Fade']"
Fracture,TeamB,TeamB,"['Sage', 'Viper', 'Chamber', 'Sova', 'Breach']","['Neon', 'Cypher', 'Phoenix', 'Breach', 'Brimstone']"
Ascent,TeamA,TeamB,"['Kayo', 'Chamber', 'Fade', 'Jett', 'Omen']","['Jett', 'Omen', 'Chamber', 'Kayo', 'Sova']"
Pearl,TeamB,TeamB,"['Fade', 'Neon', 'Kayo', 'Chamber', 'Viper']","['Chamber', 'Sage', 'Kayo', 'Jett', 'Astra']"
Pearl,TeamB,TeamB,"['Sage', 'Fade', 'Kayo', 'Raze', 'Viper']","['Cypher', 'Fade', 'Sage', 'Phoenix', 'Viper']"
Bind,TeamA,TeamB,"['Omen', 'Skye', 'Raze', 'Fade', 'Killjoy']","['Breach', 'Fade', 'Chamber', 'Jett', 'Brimstone']"
Breeze,TeamB,TeamB,"['Kayo', 'Sova', 'Jett', 'Cypher', 'Viper']","['Sova', 'Cypher', 'Jett', 'Reyna', 'Viper']"
Haven,TeamA,TeamB,"['Reyna', 'Killjoy', 'Jett', 'Omen', 'Fade']","['Killjoy', 'Omen', 'Raze', 'Breach', 'Jett']"
Bind,TeamA,TeamB,"['Reyna', 'Jett', 'Brimstone', 'Sova', 'Fade']","['Phoenix', 'Sova', 'Raze', 'Brimstone', 'Skye']"
Haven,TeamA,TeamB,"['Raze', 'Yoru', 'Astra', 'Jett', 'Reyna']","['Jett', 'Sova', 'Reyna', 'Cypher', 'Breach']"
Pearl,TeamA,TeamB,"['Sova', 'Phoenix', 'Cypher', 'Viper', 'Raze']","['Fade', 'Jett', 'Astra', 'Yoru', 'Killjoy']"
Ascent,TeamA,TeamB,"['Jett', 'Sova', 'Omen', 'Cypher', 'Fade']","['Phoenix', 'Astra', 'Killjoy', 'Jett', 'Sova']"
Breeze,TeamB,TeamB,"['Chamber', 'Jett', 'Reyna', 'Sova', 'Viper']","['Yoru', 'Sova', 'Viper', 'Jett', 'Cypher']"
Bind,TeamA,TeamB,"['Jett', 'Raze', 'Cypher', 'Brimstone', 'Fade']","['Raze', 'Jett', 'Sova', 'Brimstone', 'Sage']"
Ascent,TeamB,TeamB,"['Kayo', 'Killjoy', 'Jett', 'Sova', 'Omen']","['Omen', 'Jett', 'Yoru', 'Sova', 'Phoenix']"
Haven,TeamB,TeamB,"['Cypher', 'Reyna', 'Sova', 'Jett', 'Omen']","['Jett', 'Fade', 'Reyna', 'Brimstone', 'Sova']"
Bind,TeamA,TeamB,"['Reyna', 'Fade', 'Astra', 'Raze', 'Cypher']","['Sova', 'Jett', 'Raze', 'Brimstone', 'Killjoy']"
Breeze,TeamA,TeamB,"['Neon', 'Reyna', 'Sova', 'Viper', 'Cypher']","['Cypher', 'Brimstone', 'Jett', 'Sova', 'Reyna']"
Fracture,TeamA,TeamB,"['Jett', 'Fade', 'Neon', 'Cypher', 'Omen']","['Breach', 'Reyna', 'Raze', 'Cypher', 'Brimstone']"
Fracture,TeamA,TeamB,"['Fade', 'Reyna', 'Cypher', 'Raze', 'Brimstone']","['Raze', 'Reyna', 'Brimstone', 'Fade', 'Cypher']"
Breeze,TeamA,TeamB,"['Cypher', 'Reyna', 'Jett', 'Viper', 'Sova']","['Cypher', 'Reyna', 'Sova', 'Viper', 'Jett']"
Ascent,TeamB,TeamB,"['Reyna', 'Fade', 'Jett', 'Brimstone', 'Killjoy']","['Astra', 'Jett', 'Skye', 'Sova', 'Killjoy']"
Pearl,TeamB,TeamB,"['Viper', 'Phoenix', 'Fade', 'Raze', 'Killjoy']","['Neon', 'Jett', 'Fade', 'Cypher', 'Omen']"
Icebox,TeamB,TeamB,"['Reyna', 'Sova', 'Viper', 'Killjoy', 'Jett']","['Jett', 'Reyna', 'Viper', 'Sova', 'Cypher']"
Icebox,TeamB,TeamB,"['Reyna', 'Sova', 'Jett', 'Viper', 'Sage']","['Viper', 'Sova', 'Jett', 'Killjoy', 'Raze']"
Fracture,TeamA,TeamB,"['Raze', 'Fade', 'Brimstone', 'Killjoy', 'Jett']","['Cypher', 'Viper', 'Neon', 'Raze', 'Breach']"
Haven,TeamA,TeamB,"['Jett', 'Killjoy', 'Sage', 'Omen', 'Fade']","['Jett', 'Cypher', 'Brimstone', 'Sage', 'Sova']"
Pearl,TeamB,TeamB,"['Breach', 'Raze', 'Fade', 'Kayo', 'Viper']","['Viper', 'Kayo', 'Cypher', 'Jett', 'Skye']"
Breeze,TeamA,TeamB,"['Cypher', 'Sova', 'Yoru', 'Viper', 'Kayo']","['Reyna', 'Cypher', 'Jett', 'Sova', 'Viper']"
Icebox,TeamA,TeamB,"['Reyna', 'Sova', 'Jett', 'Viper', 'Killjoy']","['Viper', 'Jett', 'Sova', 'Sage', 'Fade']"
Bind,TeamA,TeamB,"['Brimstone', 'Yoru', 'Fade', 'Sage', 'Cypher']","['Brimstone', 'Jett', 'Skye', 'Killjoy', 'Sova']"
Icebox,TeamB,TeamB,"['Chamber', 'Jett', 'Sage', 'Viper', 'Sova']","['Sova', 'Viper', 'Raze', 'Kayo', 'Sage']"
Bind,TeamB,TeamB,"['Reyna', 'Raze', 'Omen', 'Cypher', 'Sova']","['Reyna', 'Sova', 'Fade', 'Raze', 'Brimstone']"
Ascent,TeamA,TeamB,"['Reyna', 'Raze', 'Omen', 'Sova', 'Killjoy']","['Raze', 'Killjoy', 'Omen', 'Sova', 'Kayo']"
Icebox,TeamB,TeamB,"['Jett', 'Sage', 'Killjoy', 'Viper', 'Sova']","['Yoru', 'Viper', 'Sova', 'Kayo', 'Killjoy']"
Pearl,TeamA,TeamB,"['Sage', 'Killjoy', 'Viper', 'Reyna', 'Fade']","['Viper', 'Fade', 'Jett', 'Sage', 'Cypher']"
Icebox,TeamB,TeamB,"['Cypher', 'Sage', 'Jett', 'Sova', 'Viper']","['Sova', 'Reyna', 'Viper', 'Jett', 'Sage']"
Ascent,TeamB,TeamB,"['Killjoy', 'Jett', 'Kayo', 'Sova', 'Omen']","['Sova', 'Kayo', 'Brimstone', 'Killjoy', 'Jett']"
Haven,TeamA,TeamB,"['Cypher', 'Jett', 'Breach', 'Reyna', 'Omen']","['Breach', 'Jett', 'Killjoy', 'Astra', 'Fade']"
Breeze,TeamB,TeamB,"['Viper', 'Reyna', 'Cypher', 'Jett', 'Sova']","['Jett', 'Sova', 'Cypher', 'Viper', 'Reyna']"
Breeze,TeamB,TeamB,"['Kayo', 'Sova', 'Jett', 'Viper', 'Cypher']","['Viper', 'Reyna', 'Sova', 'Cypher', 'Kayo']"
Pearl,TeamB,TeamB,"['Neon', 'Jett', 'Omen', 'Killjoy', 'Fade']","['Astra', 'Jett', 'Fade', 'Kayo', 'Chamber']"
Breeze,TeamB,TeamB,"['Reyna', 'Jett', 'Sova', 'Cypher', 'Viper']","['Jett', 'Sova', 'Viper', 'Cypher', 'Reyna']"
Fracture,TeamB,TeamB,"['Astra', 'Cypher', 'Jett', 'Raze', 'Breach']","['Neon', 'Cypher', 'Breach', 'Raze', 'Brimstone']"
Bind,TeamA,TeamB,"['Sage', 'Raze', 'Brimstone', 'Jett', 'Killjoy']","['Raze', 'Reyna', 'Cypher', 'Fade', 'Brimstone']"
Fracture,TeamA,TeamB,"['Raze', 'Breach', 'Brimstone', 'Kayo', 'Cypher']","['Jett', 'Raze', 'Breach', 'Cypher', 'Brimstone']"
Bind,TeamA,TeamB,"['Yoru', 'Brimstone', 'Raze', 'Killjoy', 'Skye']","['Raze', 'Skye', 'Harbor', 'Jett', 'Astra']"
Icebox,TeamB,TeamB,"['Cypher', 'Jett', 'Reyna', 'Sova', 'Viper']","['Viper', 'Kayo', 'Jett', 'Raze', 'Killjoy']"
Pearl,TeamA,TeamB,"['Astra', 'Raze', 'Fade', 'Cypher', 'Phoenix']","['Raze', 'Jett', 'Fade', 'Cypher', 'Omen']"
Fracture,TeamA,TeamB,"['Raze', 'Jett', 'Brimstone', 'Breach', 'Cypher']","['Raze', 'Breach', 'Yoru', 'Viper', 'Cypher']"
Bind,TeamA,TeamB,"['Reyna', 'Brimstone', 'Jett', 'Skye', 'Killjoy']","['Reyna', 'Sova', 'Brimstone', 'Killjoy', 'Raze']"
Ascent,TeamB,TeamB,"['Chamber', 'Killjoy', 'Skye', 'Jett', 'Omen']","['Reyna', 'Jett', 'Omen', 'Fade', 'Kayo']"
Pearl,TeamB,TeamB,"['Viper', 'Phoenix', 'Reyna', 'Fade', 'Sage']","['Chamber', 'Astra', 'Phoenix', 'Jett', 'Fade']"
Breeze,TeamB,TeamB,"['Cypher', 'Jett', 'Kayo', 'Sova', 'Viper']","['Sova', 'Viper', 'Jett', 'Reyna', 'Cypher']"
Pearl,TeamB,TeamB,"['Astra', 'Raze', 'Reyna', 'Cypher', 'Kayo']","['Phoenix', 'Fade', 'Cypher', 'Brimstone', 'Jett']"
Ascent,TeamA,TeamB,"['Killjoy', 'Omen', 'Jett', 'Phoenix', 'Skye']","['Brimstone', 'Skye', 'Phoenix', 'Reyna', 'Kayo']"
Haven,TeamA,TeamB,"['Killjoy', 'Jett', 'Omen', 'Reyna', 'Viper']","['Reyna', 'Chamber', 'Jett', 'Brimstone', 'Sova']"
